_id,url,meta.source.name,meta.source.feed_url,meta.source.feed_title,meta.source.country,meta.source.language,meta.feedparser.title,meta.feedparser.summary,meta.feedparser.publication_date,meta.newspaper3k.summary,meta.newspaper3k.top_image,date,text,title,meta.newspaper3k.authors[0],meta.newspaper3k.authors[1],meta.newspaper3k.date
5ec76032e0c4d2f2f2a821f6,https://plus.lesoir.be/302146/article/2020-05-21/cela-ne-peut-pas-continuer-le-slfp-police-partage-une-video-dune-arrestation,lesoir.be,https://plus.lesoir.be/rss/81864/cible_principale_gratuit,Régions,BE,fr,«Cela ne peut pas continuer»: le SLFP Police partage une vidéo d’une arrestation violente à Anderlecht,Le syndicat interpelle le Secrétaire d’Etat Pascal Smet et le ministre flamand Benjamin Dalle.,2020-05-21T06:57:07.000Z,,https://plus.lesoir.be/sites/default/files/dpistyles_v2/ena_16_9_extra_big/2020/05/21/node_302146/27554179/public/2020/05/21/B9723518006Z.1_20200521085708_000+GP9G1SPN0.1-0.jpg?itok=gCbHlwNQ1590049223,2020-05-21T06:57:07.000Z,"Le Syndicat Libre de la Fonction publique (SLFP) Police a partagé mercredi soir une vidéo témoignant de violences contre des policiers en mission dans la commune bruxelloise d’Anderlecht.\n\nDans les colonnes de Het Nieuwsblad, le vice-président national du Syndicat Libre de la Fonction publique (SLFP) Police, Vincent Houssin, explique qu’il s’agissait d’une arrestation d’un suspect pour faits graves. « Nous partageons ces images pour attirer l’attention : cela ne peut pas continuer de la sorte », met-il en garde.\n\nDans la vidéo en question, des policiers, en train de procéder à l’arrestation, sont pris à parti par des passants, insultés et violentés. « Comment nos collègues font leur travail à Anderlecht (Chaussée de Mons)… Que pensez-vous Pascal Smet et Benjamin Dalle ? Nos collègues auraient-ils dû faire autrement ? Était-ce une priorité ? », a commenté le syndicat.",«Cela ne peut pas continuer»: le SLFP Police partage une vidéo d’une arrestation violente à Anderlecht,,,
5ec760323ced7523b3bdb09f,https://plus.lesoir.be/301794/article/2020-05-19/trafic-dinfluence-et-corruption-jose-happart-condamne-8-mois-de-prison-avec,lesoir.be,https://plus.lesoir.be/rss/31873/cible_principale,Liège,BE,fr,Trafic d’influence et corruption: José Happart condamné à 8 mois de prison avec sursis,Le tribunal a acquitté José Happart pour des faits de faux et deux faits de corruption. Il a par contre été condamné pour trafic d’influence et deux autres faits de corruption.,2020-05-19T12:49:28.000Z,,https://plus.lesoir.be/sites/default/files/dpistyles_v2/ena_16_9_extra_big/2020/05/19/node_301794/27551828/public/2020/05/19/B9723503691Z.1_20200519144928_000+GTCG1KJG0.1-0.jpg?itok=0gsNqwWt1589893336,2020-05-19T12:49:28.000Z,"Le tribunal a acquitté José Happart pour des faits de faux et deux faits de corruption. Il a par contre été condamné pour trafic d’influence et deux autres faits de corruption.\n\nLe tribunal correctionnel de Liège a condamné mardi matin José Happart à une peine de 8 mois de prison avec sursis et à une amende de 1.650 euros avec sursis pour la moitié. José Happart, acquitté pour des faits de faux, a été condamné pour trafic d’influence et corruption. Des peines de 6 mois de prison, parfois avec sursis, ont été prononcées contre trois autres personnes impliquées dans le dossier.\n\nJosé Happart était poursuivi pour avoir usé de son influence et avoir favorisé des entrepreneurs dans le cadre de la construction à bas prix de la maison d’une amie. Il contestait ces faits et avait refusé une transaction pénale. Il avait donc été renvoyé devant le tribunal pour répondre des faits en même temps que son amie, qu’un entrepreneur et qu’un quatrième protagoniste.",Trafic d’influence et corruption: José Happart condamné à 8 mois de prison avec sursis,,,
5ec760320a07945177e10739,https://plus.lesoir.be/302211/article/2020-05-21/le-petit-larousse-devoile-les-nouveaux-mots-de-son-dictionnaire,lesoir.be,https://plus.lesoir.be/rss/31868/cible_principale,Société,BE,fr,Le Petit Larousse dévoile les nouveaux mots de son dictionnaire,150 mots et sens nouveaux feront prochainement leur apparition.,2020-05-21T14:23:40.000Z,,https://plus.lesoir.be/sites/default/files/dpistyles_v2/ena_16_9_extra_big/2020/05/21/node_302211/27554661/public/2020/05/21/B9723521105Z.1_20200521162340_000+GENG1UL9M.1-0.jpg?itok=THDoW0Sr1590071151,2020-05-21T14:23:40.000Z,"Des petits nouveaux vont faire leur apparition dans le Petit Larousse. Comme le rapporte Le Figaro, 150 mots et sens nouveaux feront leur apparition dans la prochaine édition du dictionnaire, qui sortira le 3 juin.\n\n« Féminicide », « remontada », « dégagisme », « hipstérisation » ou « influenceurs » seront notamment de la partie. En revanche, pas de « déconfinement », « reconfinement » et « déconfiner » dans ces pages. Comme l’explique le linguiste et conseiller scientifique du Petit Larousse, Bernard Cerquiglini, au Figaro, « tout le monde emploie ce terme, on peut considérer qu’il est déjà dans la langue. Ainsi, il a vocation à entrer dans la prochaine édition ».",Le Petit Larousse dévoile les nouveaux mots de son dictionnaire,,,
5ec7603216193c3860cf161a,https://www.rtbf.be/musiq3/emissions/detail_concours-reine-elisabeth/accueil/article_le-concours-reine-elisabeth-mis-a-l-honneur-sur-musiq3-et-la-trois?id=10505296&programId=90,rtbf.be,http://rss.rtbf.be/article/rss/rtbf_flux.xml,Général,BE,fr,Le Concours Reine Elisabeth mis à l’honneur sur Musiq3 et La Trois,"La session piano du Concours musical Reine Elisabeth de Belgique aurait dû se dérouler ce mois-ci, mais la crise sanitaire...",2020-05-22T04:30:00.000Z,,https://ds1.static.rtbf.be/article/image/1248x702/8/4/a/5a8ed42f4b4834a5a18b0c7a21a4246e-1589900001.jpeg,2020-05-22T04:30:00.000Z,"La session piano du Concours musical Reine Elisabeth de Belgique aurait dû se dérouler ce mois-ci, mais la crise sanitaire en a décidé autrement, reportant d’un an l’édition piano de l’un des plus grands concours de musique au monde. Musiq3 mettra cependant le Concours Reine Elisabeth à l’honneur la semaine du 22 mai, en prélude à la soirée spéciale prévue sur La Trois le vendredi 29 mai.\n\nDans l’Odyssée (du lundi au vendredi de 9 à 12h), Vanessa Fantinel proposera chaque jour à 10h un extrait musical d’un lauréat du Concours Reine Elisabeth :\n\nle lundi 25 , un extrait de la prestation de finale de Lukas Vondracek (1er lauréat en 2016) : le Concerto n° 3 de Rachmaninov ;\n\n, un extrait de la prestation de finale de (1er lauréat en 2016) : le Concerto n° 3 de Rachmaninov ; le mardi 26 , des extraits d’archives de Pierre-Alain Volondat (1er lauréat en 1983) avec sa prestation en finale dans le Concerto n° 2 de Liszt ;\n\n, des extraits d’archives de (1er lauréat en 1983) avec sa prestation en finale dans le Concerto n° 2 de Liszt ; le mercredi 27 , la soprano Jodie Devos (2ème lauréate en 2014) dans les Fiançailles pour rire de Francis Poulenc, accompagnée par la pianiste Eliane Reyes ;\n\n, la soprano (2ème lauréate en 2014) dans les Fiançailles pour rire de Francis Poulenc, accompagnée par la pianiste Eliane Reyes ; le jeudi 28 , une prestation de Lorenzo Gatto (2e lauréat en 2009) et Yossif Ivanov (2ème lauréat en 2005) dans la Sonate pour 2 violons en do majeur op. 56 de Prokofiev, enregistrée en 2020 pour l’émission spéciale Concours Reine Elisabeth qui sera diffusée sur La Trois le vendredi 29 mai ;\n\n, une prestation de (2e lauréat en 2009) et (2ème lauréat en 2005) dans la Sonate pour 2 violons en do majeur op. 56 de Prokofiev, enregistrée en 2020 pour l’émission spéciale Concours Reine Elisabeth qui sera diffusée sur La Trois le vendredi 29 mai ; le vendredi 29, une prestation de Jean-Claude Vanden Eynden (3ème lauréat en 1964) dans la Ballade n°3 en la bémol majeur op. 47 de Chopin, également enregistrée en 2020.\n\n\n\nLe samedi 30/5, Cécile Poss dédiera son émission de Grands Interprètes (samedi à 9h) à une série de prestigieux premiers lauréats du Concours (Mogilevsky, Volondat, Nikolsky, Afanassiev, Ashkenazy, El Bacha, Braley, Kozhukin, von Eckardstein, Giltburg…), et Laurent Graulus proposera une interview du pianiste Rémi Geniet, 2ème Prix en 2013 dans son émission Puisque vous avez du talent (dimanche à 12h).\n\n\n\nLe week-end s’achèvera par grande une soirée d’archives ""Piano"" le dimanche 31/5 à 20h, présentée par Caroline Veyt.",Le Concours Reine Elisabeth mis à l’honneur sur Musiq3 et La Trois,,,
5ec76032039b233f9642aeba,https://plus.lesoir.be/301959/article/2020-05-20/le-mr-demande-egalement-le-retrait-des-arretes-contestes-par-le-personnel,lesoir.be,https://plus.lesoir.be/rss/31867/cible_principale,Politique,BE,fr,Le MR demande également le retrait des arrêtés contestés par le personnel soignant,Deux arrêtés royaux ont poussé plusieurs syndicats à déposer ces derniers jours des préavis de grève dans le secteur des soins de santé.,2020-05-20T06:35:15.000Z,,https://plus.lesoir.be/sites/default/files/dpistyles_v2/ena_16_9_extra_big/2020/05/20/node_301959/27553008/public/2020/05/20/B9723510262Z.1_20200520115834_000+G4GG1P2BM.1-0.jpg?itok=Wz4cCbs51589968723,2020-05-20T06:35:15.000Z,"Deux arrêtés royaux ont poussé plusieurs syndicats à déposer ces derniers jours des préavis de grève dans le secteur des soins de santé.\n\nLa Première ministre Sophie Wilmès et son parti, le MR, sont favorables au retrait des deux arrêtés royaux qui ont poussé plusieurs syndicats à déposer ces derniers jours des préavis de grève dans le secteur des soins de santé. Le président du parti, Georges-Louis Bouchez, l’a annoncé mercredi matin en radio au micro de Bel RTL. Les deux textes contestés concernent la réquisition de personnel, et la possibilité de confier des actes infirmiers à du personnel non infirmier.\n\nIls ont entraîné la grogne du personnel des soins de santé, déjà mis sous pression dans le cadre de la pandémie de Covid-19.",Le MR demande également le retrait des arrêtés contestés par le personnel soignant,,,
5ec760320e5c92500d004af5,https://plus.lesoir.be/302271/article/2020-05-21/kim-clijsters-laffirme-je-continue-meme-si-ne-joue-plus-cette-annee,lesoir.be,https://plus.lesoir.be/rss/81853/cible_principale_gratuit,La une,BE,fr,Kim Clijsters l’affirme: «Je continue même si on ne joue plus cette année»,Kim Clijsters aura 37 ans le 8 juin. Son cadeau ne sera sans doute pas tennistique. «J’aimerais juste pouvoir faire un gros câlin à mes proches.»,2020-05-21T20:26:07.000Z,,https://plus.lesoir.be/sites/default/files/dpistyles_v2/ena_16_9_extra_big/2020/05/21/node_302271/27554987/public/2020/05/21/B9723523946Z.1_20200521224435_000+GUTG200RN.4-0.jpg?itok=chikccBO1590093881,2020-05-21T20:26:07.000Z,"La crise du coronavirus a eu raison de la cérémonie d’entrée au Hall of Fame, qui devait se tenir le 18 juillet à Newport (USA). Pour combler ce vide, l’ITHF (International Tennis Hall of Fame) organise des Facebook Live avec des légendes de la petite balle jaune. Ce jeudi soir, à peu près 450 personnes se connectées pour voir Kim Clijsters se lancer dans ce petit jeu de questions réponses avec ses fans, elle qui a été intronisée en 2017. « C’était un moment important. Je me suis retrouvé à côté de mes idoles : Steffi Graf, Monica Seles. Ce jour-là, toute mon enfance m’est revenue à l’esprit », se souvient la Limbourgeoise.",Kim Clijsters l’affirme: «Je continue même si on ne joue plus cette année»,,,
5ec760323ced7523b3bdb0a0,https://plus.lesoir.be/298680/article/2020-05-04/un-voyageur-sans-masque-lance-un-pave-sur-un-bus-tec,lesoir.be,https://plus.lesoir.be/rss/31873/cible_principale,Liège,BE,fr,Un voyageur sans masque lance un pavé sur un bus TEC,Le chauffeur a demandé au voyageur de quitter le bus car il ne portait pas de masque.,2020-05-04T15:59:51.000Z,,https://plus.lesoir.be/sites/default/files/dpistyles_v2/ena_16_9_extra_big/2020/05/04/node_298680/27530500/public/2020/05/04/B9723377774Z.1_20200504175951_000+G28FVBJPM.1-0.jpg?itok=3kO1z_xr1588608696,2020-05-04T15:59:51.000Z,"Un jeune homme a lancé un pavé dans le pare-brise d’un bus, lundi peu après 9h30 à Jemeppe (province de Liège), a indiqué lundi Carine Zanella porte-parole des TEC Liège-Verviers. Le conducteur avait demandé à l’individu de quitter le bus, car il ne portait pas de masque de protection, or le port du masque est, depuis lundi, obligatoire dans les transports en commun.\n\nLundi, un chauffeur du TEC liégeois se trouvait rue du Grand Vinâve à Jemeppe, lorsqu’un individu qui ne portait pas de masque de protection est monté dans son bus. Le conducteur a alors demandé à l’homme de quitter les lieux. Le suspect est descendu du transport, a saisi un pavé et l’a envoyé avec violence dans le pare-brise du bus avant de prendre la fuite à pied, a expliqué la porte-parole des TEC Liège-Verviers.",Un voyageur sans masque lance un pavé sur un bus TEC,,,
5ec760320a07945177e1073a,https://plus.lesoir.be/302208/article/2020-05-21/coronavirus-en-belgique-le-bilan-des-hospitalisations-sonne-un-premier-signal,lesoir.be,https://plus.lesoir.be/rss/31868/cible_principale,Société,BE,fr,Coronavirus en Belgique: le bilan des hospitalisations sonne un premier signal d’alerte,"Ce n’est pas encore dramatique, mais c’est un premier signal d’alerte. Depuis cinq jours, les hospitalisations sont reparties à la hausse.",2020-05-21T14:18:25.000Z,,https://plus.lesoir.be/sites/default/files/dpistyles_v2/ena_16_9_extra_big/2020/05/21/node_302208/27554654/public/2020/05/21/B9723520129Z.1_20200521161825_000+G54G1TKCS.2-0.jpg?itok=cBP0yiSR1590075347,2020-05-21T14:18:25.000Z,"Ce n’est pas encore dramatique, mais c’est un premier signal d’alerte. Depuis cinq jours, les hospitalisations sont reparties à la hausse.\n\nCe n’est pas encore une mauvaise nouvelle, plutôt un signal d’alerte : depuis dimanche, le nombre de personnes admises à l’hôpital pour cause de Covid-19 ne cesse d’augmenter. Légèrement. A pas comptés. Mais il augmente.\n\nAlors que 43 nouvelles hospitalisations avaient été rapportées le 17 mai, ce chiffre est monté à 71 sur la dernière tranche de 24 heures, rapporte Sciensano dans sa surveillance quotidienne de l’épidémie.",Coronavirus en Belgique: le bilan des hospitalisations sonne un premier signal d’alerte,Journaliste Au Service Société,,
5ec76032e0c4d2f2f2a821f7,https://plus.lesoir.be/302116/article/2020-05-20/tracing-1450-personnes-ont-deja-ete-contactees-bruxelles,lesoir.be,https://plus.lesoir.be/rss/81864/cible_principale_gratuit,Régions,BE,fr,Tracing: 1.450 personnes ont déjà été contactées à Bruxelles,La cellule de contact appelle ceux qui sont potentiellement contaminés et leur donne des conseils.,2020-05-20T18:28:42.000Z,,https://plus.lesoir.be/sites/default/files/dpistyles_v2/ena_16_9_extra_big/2020/05/20/node_302116/27553720/public/2020/05/20/B9723517096Z.1_20200520202842_000+GBNG1QLEM.2-0.jpg?itok=yN5LtpxG1589999331,2020-05-20T18:28:42.000Z,"La cellule de contact appelle ceux qui sont potentiellement contaminés et leur donne des conseils.\n\nDepuis le lancement du suivi des contacts à Bruxelles le 11 mai, quelque 1.450 personnes ont déjà été contactées, a indiqué mardi l’organisme bruxellois de protection sociale Iriscare.\n\nLancé par les autorités sanitaires bruxelloises, ce suivi permet d’identifier les personnes ayant été en contact avec un porteur confirmé ou très probable du Covid-19. La cellule de contact appelle celles-ci pour les informer d’une potentielle contamination et leur donner des conseils. Pour ce centre d’appel, 145 personnes ont été formées et 129 d’entre elles sont déjà en service. Quelque vingt agents travaillent également sur le terrain pour entrer en contact avec les personnes injoignables par téléphone.",Tracing: 1.450 personnes ont déjà été contactées à Bruxelles,,,
5ec7603216193c3860cf161b,https://www.rtbf.be/info/regions/hainaut/detail_mouscron-les-frontaliers-veulent-faire-tomber-leur-mur-de-berlin?id=10506764,rtbf.be,http://rss.rtbf.be/article/rss/rtbf_flux.xml,Général,BE,fr,"Mouscron : les frontaliers veulent faire tomber leur ""Mur de Berlin""","Des blocs de béton qui condamnent des routes. Ou des policiers qui filtrent les voitures. L’Europe sans frontière n’est plus. Depuis le 18 mars, on ne peut passer de la Belgique à la France que si on a une raison jugée essentielle. Et ça commence à...",2020-05-22T04:20:00.000Z,,https://ds1.static.rtbf.be/article/image/1248x702/0/c/2/a98d49ab49341a3b62706252da5d9611-1590119400.jpg,2020-05-22T04:20:00.000Z,"Des blocs de béton qui condamnent des routes. Ou des policiers qui filtrent les voitures. L’Europe sans frontière n’est plus. Depuis le 18 mars, on ne peut passer de la Belgique à la France que si on a une raison jugée essentielle. Et ça commence à faire long pour les frontaliers qui naviguent entre deux territoires. Jean-René Bruneel est Français, mais il réside à Luigne (Mouscron) depuis dix ans. "" Toute ma famille habite en France "". Lorsque les autorités ont décidé de fermer les frontières, il a d’abord trouvé ça logique. Il fallait utiliser tous les moyens pour contenir le virus. Mais depuis, la courbe des contaminations a diminué. Et les politiques mises en place de part et d’autre se ressemblent beaucoup. "" La distance à respecter entre les personnes, le port du masque encouragé, le nombre limité de personnes par commerce, c’est la même chose : alors pourquoi nous obliger à rester dans notre pays de résidence ? ""\n\nUne pétition pour rouvrir la frontière Il y a une semaine, Jean-René Bruneel a lancé une pétition pour demander la fin des contrôles policiers. Jeudi après-midi, on comptait déjà environ six mille signataires. "" Pour nous, les frontaliers, traverser la frontière est un acte quotidien. On la passe pour aller rendre visite à des gens, pour faire nos courses. Alors, ces restrictions, c’est vraiment un frein à notre liberté "". Parmi les raisons qui justifient le passage de la frontière, il y a le travail ou encore l’assistance à un parent âgé. Mais les visites familiales ne sont pas considérées comme des raisons valables. Les fameux quatre proches que chaque foyer belge peut revoir depuis la fête des mères doivent donc théoriquement résider en Belgique. "" Mes voisins reçoivent régulièrement leurs enfants pour des repas de famille. Et nous, ma femme et moi, on est là, dans notre cour. On entend les rires et les échanges… Je vis ça comme une punition "".","Mouscron : les frontaliers veulent faire tomber leur ""Mur de Berlin""",,,
5ec760326e7b37e23162b73f,https://plus.lesoir.be/300312/article/2020-05-12/louvain-la-neuve-des-examens-au-hall-dathletisme,lesoir.be,https://plus.lesoir.be/rss/31871/cible_principale,Brabant wallon,BE,fr,Louvain-la-Neuve: des examens au hall d’athlétisme,L’UCL a passé un accord avec la Communauté française et le Complexe sportif de Blocry pour y installer des ordinateurs et accueillir le blocus des étudiants.,2020-05-12T10:46:34.000Z,,https://plus.lesoir.be/sites/default/files/dpistyles_v2/ena_16_9_extra_big/2020/05/12/node_300312/27541988/public/2020/05/12/B9723443467Z.1_20200512124634_000+GVEG0H3D0.1-0.jpg?itok=6dmFhsE71589280403,2020-05-12T10:46:34.000Z,"L’UCL a passé un accord avec la Communauté française et le Complexe sportif de Blocry pour y installer des ordinateurs et accueillir le blocus des étudiants.\n\nTous les étudiants de l’UCLouvain ne disposent pas d’un ordinateur dernier modèle ou d’une bande passante suffisante pour le wifi. Entre 5 et 13 % d’entre eux, selon les facultés, ont ainsi demandé à pouvoir réaliser leurs examens directement sur le site plutôt qu’à domicile. Et pour mettre tout le monde sur un même pied d’égalité, ces étudiants passeront leurs examens (oraux, travaux, examens classiques…) via un ordinateur accessible au Hall d’athlétisme.\n\n« J’ai téléphoné à la Fédération d’athlétisme et à la Communauté française pour voir s’il était possible d’utiliser leurs nouvelles installations indoor, nous explique Marc Jeanmoye, le directeur du complexe sportif de Blocry. Personne n’y a vu de contre-indication, d’autant que, confinement oblige, les installations ne sont plus occupées que par les 42 sportifs de haut niveau et que ces derniers préfèrent à présent aller s’entraîner à l’extérieur. Notamment sur la piste qui vient d’être rénovée. »",Louvain-la-Neuve: des examens au hall d’athlétisme,Journaliste Au Service Régions,Brabant Wallon,
5ec76032039b233f9642aebb,https://plus.lesoir.be/301916/article/2020-05-20/georges-louis-bouchez-les-cinq-premiers-partis-democratiques-doivent-se-mettre,lesoir.be,https://plus.lesoir.be/rss/31867/cible_principale,Politique,BE,fr,Georges-Louis Bouchez: «Les cinq premiers partis démocratiques doivent se mettre à table»,"Le président du MR, Georges-Louis Bouchez, ne légitime pas la mission du duo Magnette-Rousseau pour former un gouvernement. Pour lui, PS et N-VA doivent négocier avec MR, CD&amp;V, VLD (au moins). Sinon, retour à la case Palais.",2020-05-20T04:00:00.000Z,,https://plus.lesoir.be/sites/default/files/dpistyles_v2/ena_16_9_extra_big/2020/05/19/node_301916/27552220/public/2020/05/19/B9723505318Z.1_20200519214617_000+G94G1LSES.1-0.jpg?itok=PPvqpUaC1589918051,2020-05-20T04:00:00.000Z,"Le président du MR, Georges-Louis Bouchez, ne légitime pas la mission du duo Magnette-Rousseau pour former un gouvernement. Pour lui, PS et N-VA doivent négocier avec MR, CD&V, VLD (au moins). Sinon, retour à la case Palais.\n\n« Le 16 n’est pas la propriété du MR. Le projet de redéploiement pour le pays sera plus important pour nous. On ne le sacrifiera pas pour le 16. » - Photo News.\n\nLes discussions en vue de la formation d’un gouvernement susceptible de succéder à l’équipe Wilmès, interrompues par le coronavirus en mars, ont doucement repris en coulisses. Les présidents du PS et du SP.A., Paul Magnette et Conner Rousseau, ont pris l’initiative en tant que représentants de la première famille politique à la Chambre. Et doucement encore, les partis commencent à présenter leur plan de relance socio-économique pour l’après-Covid-19. Dans ce contexte, Georges-Louis Bouchez s’avance pour le MR. Et met les points bleus sur les « i ». A cinq égards.",Georges-Louis Bouchez: «Les cinq premiers partis démocratiques doivent se mettre à table»,,,
5ec760323ced7523b3bdb0a1,https://plus.lesoir.be/298617/article/2020-05-04/coronavirus-pres-de-50000-rendez-vous-devront-etre-reprogrammes-au-chr-de-liege,lesoir.be,https://plus.lesoir.be/rss/31873/cible_principale,Liège,BE,fr,Coronavirus: près de 50.000 rendez-vous devront être reprogrammés au CHR de Liège,"La reprise partielle des consultations repose sur les recommandations du Risk Management Group, mais les rendez-vous devraient augmenter graduellement.",2020-05-04T11:49:48.000Z,,https://plus.lesoir.be/sites/default/files/dpistyles_v2/ena_16_9_extra_big/2020/05/04/node_298617/27530147/public/2020/05/04/B9723373912Z.1_20200504134948_000+GDEFV8CKJ.1-0.jpg?itok=Yib4i08M1588593008,2020-05-04T11:49:48.000Z,"La reprise partielle des consultations repose sur les recommandations du Risk Management Group, mais les rendez-vous devraient augmenter graduellement.\n\nLe CHR de la Citadelle à Liège accueille à nouveau depuis ce lundi des patients dans le cadre de consultations médicales classiques. Quelque 750 rendez-vous ont ainsi été programmés ce 4 mai, ce qui représente une capacité de 30 %, l’institution hospitalière liégeoise recevant entre 2.500 et 3.000 patients quotidiennement.\n\nLa reprise partielle des consultations repose sur les recommandations du Risk Management Group, mais les rendez-vous devraient augmenter graduellement à mesure du déconfinement hospitalier propre au CHR Citadelle, indique le service des relations publiques de l’hôpital.\n\nLe CHR Citadelle doit reprogrammer près de 50.000 rendez-vous, lesquels avaient été annulés mi-mars. Le principal critère pris en compte est celui de l’urgence, assurent les responsables de l’hôpital.",Coronavirus: près de 50.000 rendez-vous devront être reprogrammés au CHR de Liège,,,
5ec7603216193c3860cf161c,https://www.rtbf.be/info/monde/detail_coronavirus-aux-etats-unis-1255-morts-supplementaires-en-24-heures?id=10506736,rtbf.be,http://rss.rtbf.be/article/rss/rtbf_flux.xml,Général,BE,fr,Coronavirus aux Etats-Unis : 1255 morts supplémentaires en 24 heures,"Les Etats-Unis, pays le plus endeuillé par l’épidémie de nouveau coronavirus, ont enregistré 1255 décès supplémentaires liés au Covid-19 sur les dernières 24 heures, selon le comptage en continu de l’université Johns Hopkins, qui fait...",2020-05-22T04:14:36.000Z,,https://ds1.static.rtbf.be/article/image/1248x702/8/e/0/e7153a8623eef0c86c77e04016ec220b-1590120871.jpg,2020-05-22T04:14:36.000Z,"Les Etats-Unis, pays le plus endeuillé par l’épidémie de nouveau coronavirus, ont enregistré 1255 décès supplémentaires liés au Covid-19 sur les dernières 24 heures, selon le comptage en continu de l’université Johns Hopkins, qui fait référence, jeudi soir.\n\nAu total, 94.661 personnes sont officiellement mortes à cause du coronavirus dans le pays, pour 1.576.542 cas diagnostiqués (25.582 cas supplémentaires entre 20h30 mercredi et jeudi soir).\n\nEn raison de la difficulté d’accès aux tests pour le grand public, le véritable nombre d’infections est probablement bien supérieur.\n\n►►► À lire aussi : Pékin réfute les propos de Trump accusant la Chine de ""tuerie de masse""\n\nEn ajoutant le nombre de morts au Canada, bien moins sévèrement touché que son voisin du sud, l’Amérique du Nord vient de franchir la barrière des 100.000 morts.\n\nCe cap devrait bientôt être passé aux Etats-Unis et, en prévision – et sous pression de l’opposition – le président Donald Trump a indiqué que les drapeaux seraient mis en berne sur les bâtiments fédéraux et monuments nationaux de vendredi à dimanche.\n\nSelon les chiffres officiels, les Etats-Unis et leurs 330 millions d’habitants sont le pays le plus endeuillé par la pandémie en valeur absolue.",Coronavirus aux Etats-Unis : 1255 morts supplémentaires en 24 heures,,,
5ec76032e0c4d2f2f2a821f8,https://plus.lesoir.be/302090/article/2020-05-20/les-deputes-collin-et-goffinet-cdh-veulent-des-aides-accrues-pour-les,lesoir.be,https://plus.lesoir.be/rss/81864/cible_principale_gratuit,Régions,BE,fr,"Les députés Collin et Goffinet (CDH) veulent des aides accrues pour les indépendants, le tourisme et l’horeca","Pour les deux députés CDH, l’horeca, le tourisme et les indépendants doivent être mieux soutenus par la Région. Ils font aussi des propositions à la Fédération Wallonie-Bruxelles pour la culture et le sports.",2020-05-20T16:24:05.000Z,,https://plus.lesoir.be/sites/default/files/dpistyles_v2/ena_16_9_extra_big/2020/05/20/node_302090/27553541/public/2020/05/20/B9723515695Z.1_20200520182405_000+GGBG1R8PC.1-0.jpg?itok=I82lCaJS1589991854,2020-05-20T16:24:05.000Z,"Pour les deux députés CDH, l’horeca, le tourisme et les indépendants doivent être mieux soutenus par la Région. Ils font aussi des propositions à la Fédération Wallonie-Bruxelles pour la culture et le sports.\n\nLes députés CDH Anne-Catherine Goffinet et René Collin proposeront dans les prochains jours au Parlement wallon et à la FWB des mesures complémentaires à ce qui existe déjà, en faveur des victimes économiques du Covid-19.\n\n« Nous ne sommes pas là pour aboyer, pour dénoncer, mais pour travailler dans un esprit d’opposition constructive », commente d’emblée René Collin, qui estime avec sa collègue arlonaise que cette crise économique met en évidence une inégalité de traitement entre divers opérateurs. Les PME et les indépendants reçoivent une aide alors que le secteur associatif sur le terrain économique, n’y a pas droit. Les secteurs qui ont eu l’obligation de fermer ont reçu ou recevront 5.000 euros, mais des ASBL qui n’avaient pas l’obligation de fermer, mais qui n’ont plus de clients et (ou) de fournisseurs, ne peuvent y prétendre.","Les députés Collin et Goffinet (CDH) veulent des aides accrues pour les indépendants, le tourisme et l’horeca",,,
5ec760323ced7523b3bdb0a2,https://plus.lesoir.be/298497/article/2020-05-03/liege-va-generaliser-la-zone-30-dans-toute-la-ville,lesoir.be,https://plus.lesoir.be/rss/31873/cible_principale,Liège,BE,fr,Liège va généraliser la zone 30 dans toute la ville,Ce principe débutera par l’installation d’une large «zone 30» dans l’hyper-centre.,2020-05-03T16:37:58.000Z,,https://plus.lesoir.be/sites/default/files/dpistyles_v2/ena_16_9_extra_big/2019/09/02/node_298497/27529171/public/2019/09/02/B9720769768Z.1_20190902211134_000+GRGECAPI7.1-0.jpg?itok=XtNwWgPv1588523908,2020-05-03T16:37:58.000Z,"La Ville de Liège a l’intention d’instaurer le 30km/h comme vitesse de circulation de référence sur le territoire de la ville, le 50 km/h devenant l’exception, annonce-t-elle dimanche dans un communiqué. Ce principe débutera par l’installation d’une large « zone 30 » dans l’hyper-centre. Les autorités communales ont par ailleurs identifié 35 kilomètres de voiries pour lesquelles des aménagements en faveur des piétons et des cyclistes pourraient être réalisés tant par le Service public de Wallonie (SPW) que par le service des Travaux.\n\nSur demande du bourgmestre Willy Demeyer, un groupe de travail réunissant les différents services concernés sera chargé d’étudier les aménagements proposés et de les mettre en œuvre rapidement. Le secteur associatif et les représentants des cyclistes, dont le Gracq, seront aussi associés à la réflexion. La Ville de Liège a également sollicité la « participation active » de la Région wallonne.",Liège va généraliser la zone 30 dans toute la ville,,,
